"","ACK_ID","PLAN_YEAR_BEGIN_DATE","PLAN_YEAR_END_DATE","PLAN_NAME","PLAN_EFFECTIVE_DATE","PLAN_TYPE","SPONSOR_NAME","SPONSOR_STATE","SPONSOR_EIN","BUSINESS_CODE","TOTAL_ACCBAL_PARTCP_BOY","TOTAL_ACCBAL_PARTCP_EOY","TOTAL_CONTRIB_PARTCP_BOY","TOTAL_CONTRIB_PARTCP_EOY","TOTAL_CONTRIB_EMPLR_BOY","TOTAL_CONTRIB_EMPLR_EOY","TOTAL_LOANS_BOY","TOTAL_LOANS_EOY","TOTAL_ASSETS_BOY","TOTAL_ASSETS_EOY","INDUSTRY_TITLE"
"4491","20241015135337NAL0028650593001","2023-01-01","2023-12-31","MUNCIE POWER PRODUCTS EMPLOYEES RETIREMENT PLAN","1985-12-01","2E2F2G2J2K2T3D","MUNCIE POWER PRODUCTS INC.","IN",351046108,336990,554,596,51303,50382,264773,290103,673742,563214,31489650,34242090,"Other transportation equipment manufacturing"
"4492","20241015140544NAL0016577539001","2023-01-01","2023-12-31","GOOD TIMES RESTAURANTS, INC. 401(K) SAVINGS & INVESTMENT PLAN","1992-04-01","2E2F2G2J2K2T3D3H","GOOD TIMES RESTAURANTS, INC.","CO",841133368,722511,214,218,15627,12,26505,9365,81299,139515,4645035,5620918,"Full-service restaurants"
"4493","20241015141237NAL0029931457001","2023-01-01","2023-12-31","DAILY SERVICES, LLC 401(K) PLAN","2010-01-01","2E2F2G2J2K3D","DAILY SERVICES, LLC","OH",432084767,541990,134,133,7452,10001,5796,6677,56975,129439,2514524,3807505,"All other professional, scientific, and technical services"
"4494","20241015141252NAL0049837824001","2023-01-01","2023-12-31","FAMILY 1ST DENTAL 401(K) PLAN","2010-01-01","2E2G2J2K3D3H2T2F","FAMILY FIRST DENTAL ASSOCIATES OF NEBRASKA, P.C.","NE",202667303,621210,129,125,4965,7049,355,466,23986,28973,5639844,6638898,"Offices of dentists"
"4495","20241015152032NAL0014949683001","2023-01-01","2023-12-31","WRM HOLDINGS, LLC. 401(K) PLAN","2017-01-01","2E2F2G2J2K2S2T3D3H","WRM HOLDINGS, LLC.","TX",352563764,562000,304,305,10376,12882,9031,11281,175083,188732,5516063,6759280,"Waste management and remediation services"
"4496","20241015152107NAL0014950851001","2023-01-01","2023-12-31","FRALOCK, LLC 401(K) PLAN","1998-01-01","2F2G2J2K2T3D3H","FRALOCK, LLC","CA",952558697,332900,497,492,28319,18461,595440,618765,570018,505637,20938888,26379242,"Other fabricated metal product manufacturing"
"4497","20241015152126NAL0016734883001","2023-01-01","2023-12-31","HEIDELBERG MATERIALS US EMPLOYEE SAVINGS PLAN","2001-03-01","2G2J2K2F2E2R2T","HM US SERVICES, LLC","TX",814086708,339900,1794,1786,98585,92545,85085,79066,3212385,3491372,163057884,181907456,"Other miscellaneous manufacturing"
"4498","20241015152127NAL0050147648001","2023-01-01","2023-12-31","FRANKLIN FOODS, INC. 401(K) PROFIT SHARING PLAN","2003-10-01","2E2F2G2J2K3D2T","FRANKLIN FOODS, INC.","FL",461052805,311500,125,125,16802,17969,18724,12643,146725,164399,5410054,6870124,"Dairy product manufacturing"
"4499","20241015151358NAL0014935235001","2023-01-01","2023-12-31","INNOVATIVE EMPLOYEE SOLUTIONS, INC. 401(K) PLAN","1992-01-01","2F2G2J2K2R2T3D","INNOVATIVE EMPLOYEE SOLUTIONS, INC.","CA",840841199,561300,432,498,64575,877,15000,185,64389,86500,12847581,15627967,"Employment services"
"4500","20241015152748NAL0014965827001","2023-01-01","2023-12-31","NORTHERN OSWEGO COUNTY HEALTH SERVICES, INC. ERISA 403(B) PLAN","2002-01-01","2G2F3D2J2K2T2M","NORTHERN OSWEGO COUNTY HEALTH SERVICES, INC.","NY",237036393,621111,330,323,48189,42218,16499,14982,150165,174885,11365559,14535593,"Offices of physicians (except mental health specialists)"
"4501","20241015152805NAL0030167937001","2023-01-01","2023-12-31","STRONG INDUSTRIES, INC. RETIREMENT SAVINGS PLAN","2018-01-01","2E2F2G2J2K2T3D","STRONG INDUSTRIES, INC.","PA",232796487,339900,122,75,3984,1955,2747,3077,21082,15368,1410065,1774558,"Other miscellaneous manufacturing"
"4502","20241015152806NAL0028932689001","2023-01-01","2023-12-31","NEW OAKLAND CHILD-ADOLESCENT AND FAMILY CENTER 401(K) PROFIT SHARING PLAN","2004-01-01","2E2F2G2J2K2T3D","ISMAIL B. SENDI, MD PC","MI",383006825,621112,119,125,14603,18418,1939,2964,15340,13686,3016655,3994151,"Offices of physicians, mental health specialists"
"4503","20241015152821NAL0050180576001","2023-01-01","2023-12-31","JOSEPH JINGOLI & SON, INC. 401(K) PLAN","1995-01-01","2E2F2G2J2K2S2T3D3H","JOSEPH JINGOLI & SON, INC.","NJ",221738310,221300,509,521,67802,72756,656210,647141,474663,693311,48354970,57344017,"Water, sewage and other systems"
"4504","20241015152822NAL0016751859001","2023-01-01","2023-12-31","BURO HAPPOLD RETIREMENT PLAN","2010-10-01","2E2F2G2J2K2S2T3D2A","BURO HAPPOLD CONSULTING ENGINEERS, INC.","NY",205154355,541330,510,563,2797,22554,103775,242651,166001,235649,30052232,39639239,"Engineering services"
"4505","20241015152827NAL0050180848001","2023-01-01","2023-12-31","TWE NONWOVENS US, INC. 401(K) PROFIT SHARING PLAN AND TRUST","2012-10-01","2E2F2G2J2K2S2T3D","TWE NONWOVENS US, INC.","NC",364804172,339900,187,174,384,5385,5249,17574,239474,322570,4294936,5608205,"Other miscellaneous manufacturing"
"4506","20241015152828NAL0028933425001","2023-01-01","2023-12-31","ADVANCE TRADING, INC. 401(K) PLAN AND ESOP","1984-01-01","2E2F2G2J2K2P2Q2R2T","ADVANCE TRADING, INC.","IL",371117051,523140,130,122,43460,29081,13960,5105,268067,216537,88275796,85580155,"Commodity contracts brokerage"
"4507","20241015152832NAL0028933633001","2023-01-01","2023-12-31","RUSCORR, LLC 401(K) RETIREMENT PLAN","2003-09-01","2A2E2F2G2J2K2S3D3H","RUSCORR, LLC","IL",161621467,322100,219,220,15712,16923,7430,7633,611493,694662,6747702,8052889,"Pulp, paper, and paperboard mills"
"4508","20241015153809NAL0057007618001","2023-01-01","2023-12-31","365 RETAIL MARKETS, LLC 401 (K) PLAN","2015-01-01","2E2F2G2J2K2S3B3D3H","365 RETAIL MARKETS, LLC","MI",454267511,425110,530,574,119130,135637,48013,52270,220522,460806,12705859,20818567,"Business to business electronic markets"
"4509","20241015153845NAL0030198033001","2023-01-01","2023-12-31","ALTURAS, LLC RETIREMENT TRUST","2014-07-01","2E2J2K2F2G3D2T3H","ALTURAS, LLC","ID",261185288,541600,138,149,23326,130761,24319,44916,26165,31375,4960993,6645031,"Management, scientific, and technical consulting services"
"4510","20241015160052NAL0058594274001","2023-01-01","2023-12-31","COVERENT LLC RETIREMENT PLAN","2007-01-01","2A2E2J2K2G3D","COVERENT LLC","VA",61787269,541990,227,234,60510,77471,36825,109053,136166,187930,16137004,19337306,"All other professional, scientific, and technical services"
"4511","20241015160059NAL0015030771001","2023-01-01","2023-12-31","WILLIAM C. SMITH & CO. 401(K) PLAN","1997-08-01","2E2F2G2J2K2S2T3D3H","WILLIAM C. SMITH & CO.","DC",521092879,531390,554,538,75881,71968,16512,15935,536723,765838,26970790,29920655,"Other activities related to real estate"
"4512","20241015160108NAL0050328912001","2023-01-01","2023-12-31","SAFE HARBOR 401(K) PROFIT SHARING PLAN FOR EMPLOYEES OF SARAH, INC.","1998-07-01","2G3D2J2K2E2T","SARAH, INC.","CT",66011353,813000,127,134,12507,14117,5409,5791,30442,69585,3598960,4569673,"Religious, grantmaking, civic, professional, and similar organizations"
"4513","20241015160119NAL0029031585001","2023-01-01","2023-12-31","LIFE AND SPECIALTY VENTURES, LLC 401(K) PLAN","2007-01-01","2E2F2G2J2K2R2S2T3H","LIFE AND SPECIALTY VENTURES LLC","AR",800233147,551112,756,733,90633,98803,205541,214390,1609964,1696736,96159921,117546676,"Offices of other holding companies"
"4514","20241015172431NAL0015166899001","2023-01-01","2023-12-31","GROSS POLOWY, LLC 401(K) PLAN","2014-09-01","2E2F2G2J2K2T3B3D3H","GROSS POLOWY, LLC","NY",453998320,541110,96,98,13295,19412,5913,9313,31047,34344,3567739,4803637,"Offices of lawyers"
"4515","20241015165351NAL0049010384001","2023-01-01","2023-12-31","JFE GROUP 401(K) PLAN","2015-01-01","2E2F2G2J2K2S2T3D3H","JFE SHOJI AMERICA, LLC","CA",132534695,423990,435,433,13262,16492,5765,6745,565338,613947,30926553,34922193,"Other miscellaneous durable goods merchant wholesalers"
"4516","20241015165401NAL0029174801001","2023-01-01","2023-12-31","ENTHUSIAST ENTERPRISES 401(K) PLAN","2018-01-01","2E2J2K2F2G3D3H2S2T","ENTHUSIAST ENTERPRISES, INC.","WI",833092086,441300,1152,577,1289,150,4283,83,38426,29798,7705664,9344061,"Automotive parts, accessories, and tire retailers"
